mes_ref,codigo,descricao,valor
novembro,1.2.1.5.01.2.1.003,CONTRIB.SERVIDOR CIVIL INATIVO-INSTITUTO,12386.29
novembro,1.2.1.5.01.1.1.004,Contribuição do Servidor Civil Ativo - Instituto,1134.09
novembro,1.3.2.1.01.0.1.001,REC REM OUTR DEP DE REC NÃO VINCULADA,1989.48
novembro,1.2.1.5.01.1.1.002,Contribuição do Servidor Civil Ativo - Prefeitura,875950.09
novembro,1.1.2.2.01.0.4.005,M/J DA OUT. TAXAS PREST SERVIÇOS,0.0
novembro,1.1.2.2.01.0.4.004,M/J DIV ATIVA REMOÇÃO LIXO,16361.46
novembro,1.1.2.2.01.0.4.003,M/J DIV ATIVA TX PROT ACIDENTES,1786.3
novembro,1.1.2.2.01.0.4.002,M/J DIV ATIVA TX INCENDIO,20933.34
novembro,1.1.2.2.01.0.4.001,M/J DIV ATIVA TX PREST SERVIÇOS,218.5
novembro,1.1.2.2.01.0.3.005,DA OUT. TAXAS PREST SERVIÇOS,0.0
novembro,1.1.2.2.01.0.3.004,DIV ATIVA REMOÇÃO LIXO,135536.63
novembro,1.1.2.2.01.0.3.003,DIV ATIVA TX PROT ACIDENTES,17956.06
novembro,1.1.2.2.01.0.3.002,DIV ATIVA TX INCENDIO,23114.1
novembro,1.1.2.2.01.0.3.001,DIV ATIVA TX PREST SERVIÇOS,1383.6
novembro,1.1.2.2.01.0.2.005,M/J OUT. TAXAS PREST SERVIÇOS,0.0
novembro,1.1.2.2.01.0.2.004,M/J REMOÇÃO LIXO,3856.52
novembro,1.1.2.2.01.0.2.003,M/J TX PROTEÇÃO DE ACIDENTES,394.16
novembro,1.2.1.5.01.1.1.001,Contribuição do Servidor Civil Ativo - Câmara,17348.52
novembro,1.6.9.9.99.0.4.002,Outros Serviços - Dívida Ativa - Multas e Juros,0.0
novembro,1.3.1.1.02.0.4.001,M/J D A CONCESSÃO DE ESPAÇO,0.0
novembro,9.7.1.1.51.1.1.000,Cota-Parte do Fundo de Participação dos Municípios,-1161411.33
novembro,1.9.1.1.01.0.2.003,MULTA POR VIOLAÇÃO DE LACRE E OUTROS,60.85
novembro,1.9.1.1.01.0.2.002,M/J MULTAS,101.08
novembro,1.9.1.1.01.0.2.001,MULTA POR ATO DE INFRAÇÃO,0.0
novembro,1.9.1.1.01.0.1.002,SOM ALTO - MULTA AUTO DE INFRAÇÃO,0.0
novembro,1.9.1.1.01.0.1.001,MULTA POR AUTO DE INFRAÇÃO,7482.33
novembro,1.7.5.1.50.0.1.000,TRANSF FUNDO DE MANUTENÇÃO - FUNDEB,3471242.64
novembro,1.7.4.1.99.0.1.002,DOAÇÕES FUNDO DO IDOSO,0.0
novembro,1.7.4.1.99.0.1.001,DOAÇÕES FUNDO CRIANÇA E ADOLESCENTE,0.0
novembro,1.7.3.9.99.0.1.002,CASA ABRIGO NOSSO LAR,3000.0
novembro,1.7.3.9.99.0.1.001,CASA ABRIGO ADOLESCENTE,4333.0
novembro,1.7.2.9.99.0.1.005,OUTRAS TRANSFERENCIAS ESTADO - ASS SOCIAL,0.0
novembro,1.7.2.9.99.0.1.001,OUTRAS TRANSF ESTADO EDUCAÇÃO,0.0
novembro,1.7.2.9.51.0.1.023,SERV DE ACOLHIMENTO PARA IDOSOS,5000.0
novembro,1.7.2.9.51.0.1.022,SERV ACOLHIMENTO CASA LAR,10000.0
novembro,1.7.2.9.51.0.1.020,INSTITUTO O AMOR,9750.0
novembro,1.7.2.9.51.0.1.019,CUST SERV VIG SOCIOASSIST,0.0
novembro,1.7.2.9.51.0.1.018,VIG SOCIOASSISTENCIAL ESTADO,8400.0
novembro,1.7.2.9.51.0.1.016,PSE ALTA EXPANSÃO,0.0
novembro,1.7.2.9.51.0.1.015,Serv. complementação alimentar à famílias em vul,0.0
novembro,1.7.2.9.51.0.1.014,Serv. funerais destinados à famílias em vulnerabil,0.0
novembro,1.7.2.9.51.0.1.013,Serv. dest. nascimento/gestação de famílias em vul,0.0
novembro,1.7.2.9.51.0.1.011,AÇÕES DE ENFRENTAMENTO À VIOLÊNCIA CONTRA MULHER,0.0
novembro,1.7.2.9.51.0.1.010,FRENTE FRIA,0.0
novembro,1.7.2.9.51.0.1.009,Alta Complexidade - Abrigo São José,13750.0
novembro,1.7.2.9.51.0.1.008,Migrante,14640.33
novembro,1.7.2.9.51.0.1.007,L.A. Serv Prot Social Adoles Liberdade Assist,8649.04
novembro,1.7.2.9.51.0.1.006,Centro Dia,12333.33
novembro,1.9.1.1.01.0.2.004,MULTA/ JUROS VIOLAÇÃO DE LACRE,0.0
novembro,1.9.1.1.01.0.3.001,MULTAS DIV ATIVA INFRAÇÃO,1676.22
novembro,1.9.1.1.01.0.4.001,M/J DIV ATIVA MULTAS,390.8
novembro,1.9.1.1.01.0.4.005,M/J DIV ATIVA VIOLAÇÃO DE LACRE,22.62
novembro,2.4.2.2.99.0.1.034,AMPLIAÇÃO CRECHE DONA BENTA,0.0
novembro,1.7.1.1.51.1.1.000,Cota-Parte do Fundo de Participação dos Municípios,5807056.75
novembro,2.4.2.2.99.0.1.030,OUTRAS TRANSF. ESTADO - OBRAS,0.0
novembro,2.4.2.2.99.0.1.017,Centro de Convivência,0.0
novembro,2.4.2.2.99.0.1.009,CASA DA JUVENTUDE,0.0
novembro,2.4.2.2.50.0.1.003,UBS Qualivida,0.0
novembro,2.4.1.9.99.0.1.012,OUTRAS TRANS. FEDERAL - OBRAS,0.0
novembro,2.2.2.1.01.0.1.001,ALIENAÇÃO DE BENS IMOVEIS,1434679.3
novembro,2.2.1.3.01.0.1.001,ALIENAÇÃO DE BENS MOVEIS,0.0
novembro,1.9.9.9.99.2.1.001,Outras Receitas Não Arrecadadas e Não Projetadas p,41.68
novembro,1.9.9.9.12.2.1.001,Ônus de Sucumbência - Principal,2401.89
novembro,1.9.9.9.03.0.1.000,Compensações Financeiras entre o Regime Geral e os,44535.48
novembro,1.9.2.3.99.0.2.001,M/J CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,0.0
novembro,1.7.2.9.51.0.1.005,PAEFI-Serv Prot Especializado a Fam e Individuo,6500.0
novembro,1.9.2.3.99.0.1.001,CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,0.0
novembro,1.9.2.2.99.0.3.001,DIV ATIVA OUTRA RESTITUIÇÕES,0.0
novembro,1.9.2.2.99.0.2.001,M/J OUTRAS RESTITUIÇÕES,0.0
novembro,1.9.2.2.99.0.1.004,Restituições,0.0
novembro,1.9.2.2.99.0.1.003,Restituições,0.0
novembro,1.9.2.2.99.0.1.001,Outras Restituições - Principal,0.0
novembro,1.9.2.2.99.0.1.001,Outras Restituições - Principal,1562.18
novembro,1.9.2.1.99.0.1.001,Outras Indenizações - Principal,0.0
novembro,1.9.1.1.14.0.1.001,OLIMPIA MULTAS DE TRANSITO,20010.18
novembro,1.9.1.1.09.0.4.001,Multas e Juros Previstos em Contratos - Dívida Ati,0.0
novembro,1.9.1.1.09.0.3.001,D A MULTA PREV. EM CONTRATOS,0.0
novembro,1.9.1.1.09.0.2.001,MULTA PREVISTA EM CONTRATOS,0.0
novembro,1.9.1.1.09.0.1.001,MULTA PREVISTA EM CONTRATOS,0.0
novembro,1.9.1.1.06.1.2.001,MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS,0.0
novembro,1.9.2.2.99.0.4.001,M/J DIV ATIVA OUTRAS RESTITUIÇÕES,0.0
novembro,1.7.2.9.51.0.1.004,Media Complexidade - APAE,8500.0
novembro,1.9.1.1.01.0.3.002,MULTA VIOLAÇÃO DE LACRE E OUTROS - DIVIDA ATIVA,0.0
novembro,1.7.2.9.51.0.1.001,SADS Proteção Básica - Humanizar,3000.0
novembro,1.7.1.3.50.3.1.004,FNS AIDS,9414.91
novembro,1.7.1.3.50.3.1.003,AÇÕES DE VIGILANCIA SANITARIA,2836.0
novembro,1.7.1.3.50.3.1.002,COMBATE A ENDEMIAS,78936.0
novembro,1.7.1.3.50.3.1.001,VIGILANCIA EM SAUDE,8939.48
novembro,1.7.1.3.50.2.1.026,FAEC - NEFROLOGIA,167458.08
novembro,1.7.1.3.50.2.1.025,FAEC - PRÉ-CIRÚRGICO EM CIRURGIAS PRIORITÁRIAS,113.12
novembro,1.7.1.3.50.2.1.005,MAC SAMU,0.0
novembro,1.7.1.3.50.2.1.004,MAC MELHOR EM CASA,72800.0
novembro,1.7.1.3.50.2.1.003,MAC MANUTENÇÃO,108105.82
novembro,1.7.1.3.50.2.1.002,MAC SANTA CASA,416475.09
novembro,1.7.1.3.50.2.1.001,MAC UPA,300000.0
novembro,1.7.1.3.50.1.1.046,UBS -NOVO PAC SELEÇÕES,0.0
novembro,1.7.1.3.50.1.1.045,PAB - IMPLEM. POLITICAS REDE ALYNE,0.0
novembro,1.7.1.3.50.4.1.001,ASS FARMACEUTICA,30462.1
novembro,1.7.1.3.50.1.1.042,AGENTES COMUNITARIOS DE SAUDE,88044.0
novembro,1.7.1.3.50.1.1.025,APS - INCENT. FINANC. EQUIPES MULTIPROFISSIONAIS,28500.0
novembro,1.7.1.3.50.1.1.024,APS - INCENT. FINANC. MANUT PAG VALOR NOMINAL,0.0
novembro,1.7.1.3.50.1.1.023,APS - INCENT. FINANC. ESF/EAP,236142.0
novembro,1.7.1.3.50.1.1.022,APS -INCENTIVO COMPENSATORIO DE TRANSIÇÃO,27998.0
novembro,1.7.1.3.50.1.1.014,IMPLEMENTAÇÃO DA SEG ALIMENTAR E NUTRICIONAL SAÚDE,0.0
novembro,1.7.1.3.50.1.1.009,MANUTENÇÃO ACADEMIA DA SAUDE,9000.0
novembro,1.7.1.3.50.1.1.006,PAB SAUDE BUCAL,79373.49
novembro,1.7.1.3.50.1.1.004,PAB AG COMUNITARIO SAUDE,0.0
novembro,1.7.1.2.52.1.1.000,Cota-parte da Compensação Financeira pela Produção,11015.45
novembro,1.7.1.2.51.0.1.000,Cota-parte da Compensação Financeira pela Exploraç,11005.7
novembro,1.7.2.9.51.0.1.003,SCFV-Serv Convivência e Fortalecimento de Vínculo,20492.03
novembro,9.7.1.1.52.0.1.000,Cota-Parte do Imposto Sobre a Propriedade Territor,-29284.84
novembro,1.7.1.1.52.0.1.000,Cota-Parte do Imposto Sobre a Propriedade Territor,146424.28
novembro,1.7.1.3.50.1.1.027,APS -INCENT FINANC COMP PER CAPITA BASE POPULACION,28114.25
novembro,1.7.1.3.50.5.1.004,FMS PISO ENFERMAGEM,132788.48
novembro,9.7.1.3.50.2.1.000,TRANSFERENCIAS MAC,-165301.74
novembro,1.7.1.3.99.0.1.001,OUTRAS TRANSFERÊNCIAS UNIÃO - SAÚDE,0.0
novembro,1.7.2.4.99.0.1.014,OUTRAS TRANSFERENCIAS ESTADO - SAÚDE,0.0
novembro,1.7.2.4.99.0.1.013,FMAS BENEFICIOS EVENTUAIS,0.0
novembro,1.7.2.4.51.0.1.001,TRANSP ALUNOS ESTADUAL,339936.86
novembro,1.7.2.4.50.0.1.022,SUS PAULISTA EXT DENGUE,0.0
novembro,1.7.2.4.50.0.1.019,IGM - SUS,0.0
novembro,1.7.2.4.50.0.1.013,PAB TAB SUS PAULISTA,534824.07
novembro,1.7.2.4.50.0.1.011,CIRURGIA ELETIVAS,0.0
novembro,1.7.2.4.50.0.1.002,MEDICAMENTOS FURP,0.0
novembro,1.7.2.1.53.0.1.000,Cota-Parte da Contribuição de Intervenção no Domín,0.0
novembro,9.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,-9894.49
novembro,1.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,49472.46
novembro,9.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,-97249.48
novembro,1.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,486247.48
novembro,9.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,-1188622.7
novembro,1.7.2.4.50.0.1.001,GLICEMIA,0.0
novembro,1.7.1.5.53.0.1.001,FUNDEB- Fomento a matrículas ETI,73489.99
novembro,1.7.1.7.99.0.1.001,OUTRAS TRASNF UNIAO ASS SOCIAL,0.0
novembro,1.7.1.7.52.0.1.021,PROCAD SUAS,0.0
novembro,1.7.1.7.52.0.1.019,Bloco Proteção Social Especial,16831.5
novembro,1.7.1.7.52.0.1.018,Bloco Proteção Social Básica,8412.0
novembro,1.7.1.4.50.0.1.000,SALARIO EDUCAÇÃO-QESE,260381.86
novembro,1.7.1.7.52.0.1.005,PROGRAMA PRIMEIRA INFANCIA NO SUAS- CRIANÇA FELIZ,2622.0
novembro,1.7.1.7.52.0.1.004,IGD-SUAS IND GEST DESC MUN SIST UNICO ASS SOCIAL,0.0
novembro,1.7.1.7.52.0.1.003,IGD-BF IND GESTÃO DESC MUN PROG BOLSA FAMILIA,9780.63
novembro,1.7.1.4.99.0.1.001,OUTRAS TRANSF UNIAO EDUCAÇÃO,0.0
novembro,1.7.1.4.53.0.1.000,FNDE PNATE,0.0
novembro,1.7.1.4.52.0.1.000,FNDE PNAE,0.0
novembro,1.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,5943113.55
dezembro,1.7.2.4.50.0.1.001,GLICEMIA,0.0
dezembro,1.7.1.7.52.0.1.021,PROCAD SUAS,0.0
dezembro,1.7.2.1.53.0.1.000,Cota-Parte da Contribuição de Intervenção no Domín,0.0
dezembro,1.7.2.4.50.0.1.011,CIRURGIA ELETIVAS,0.0
dezembro,1.7.2.4.50.0.1.002,MEDICAMENTOS FURP,0.0
dezembro,9.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,-11365.65
dezembro,1.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,9316936.27
dezembro,9.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,-156122.82
dezembro,1.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,780685.71
dezembro,9.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,-1863387.23
dezembro,1.7.1.7.99.0.1.001,OUTRAS TRASNF UNIAO ASS SOCIAL,0.0
dezembro,1.7.2.4.50.0.1.013,PAB TAB SUS PAULISTA,511638.32
dezembro,1.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,56828.25
dezembro,1.7.2.4.50.0.1.019,IGM - SUS,160744.61
dezembro,1.7.2.9.51.0.1.009,Alta Complexidade - Abrigo São José,13750.0
dezembro,1.7.2.4.51.0.1.001,TRANSP ALUNOS ESTADUAL,339936.86
dezembro,1.7.2.4.99.0.1.013,FMAS BENEFICIOS EVENTUAIS,0.0
dezembro,1.7.2.4.99.0.1.014,OUTRAS TRANSFERENCIAS ESTADO - SAÚDE,0.0
dezembro,1.7.2.9.51.0.1.001,SADS Proteção Básica - Humanizar,3000.0
dezembro,1.7.2.9.51.0.1.003,SCFV-Serv Convivência e Fortalecimento de Vínculo,43143.19
dezembro,1.7.2.9.51.0.1.004,Media Complexidade - APAE,8500.0
dezembro,1.7.2.9.51.0.1.013,Serv. dest. nascimento/gestação de famílias em vul,0.0
dezembro,1.7.2.9.51.0.1.005,PAEFI-Serv Prot Especializado a Fam e Individuo,6500.0
dezembro,1.7.2.9.51.0.1.006,Centro Dia,12333.33
dezembro,1.7.2.9.51.0.1.007,L.A. Serv Prot Social Adoles Liberdade Assist,8649.06
dezembro,1.7.2.9.51.0.1.008,Migrante,14640.33
dezembro,1.7.2.9.51.0.1.011,AÇÕES DE ENFRENTAMENTO À VIOLÊNCIA CONTRA MULHER,0.0
dezembro,1.7.2.9.51.0.1.010,FRENTE FRIA,0.0
dezembro,1.7.1.7.52.0.1.019,Bloco Proteção Social Especial,49523.49
dezembro,1.7.2.4.50.0.1.022,SUS PAULISTA EXT DENGUE,138692.5
dezembro,1.7.1.7.52.0.1.018,Bloco Proteção Social Básica,26363.0
dezembro,1.7.1.3.50.1.1.024,APS - INCENT. FINANC. MANUT PAG VALOR NOMINAL,0.0
dezembro,1.7.1.7.52.0.1.004,IGD-SUAS IND GEST DESC MUN SIST UNICO ASS SOCIAL,0.0
dezembro,1.7.1.3.50.1.1.014,IMPLEMENTAÇÃO DA SEG ALIMENTAR E NUTRICIONAL SAÚDE,10920.34
dezembro,1.7.2.9.51.0.1.014,Serv. funerais destinados à famílias em vulnerabil,0.0
dezembro,1.7.1.3.50.1.1.022,APS -INCENTIVO COMPENSATORIO DE TRANSIÇÃO,27998.0
dezembro,1.7.1.3.50.1.1.023,APS - INCENT. FINANC. ESF/EAP,254100.0
dezembro,1.7.1.3.50.1.1.025,APS - INCENT. FINANC. EQUIPES MULTIPROFISSIONAIS,28500.0
dezembro,1.7.1.3.50.1.1.027,APS -INCENT FINANC COMP PER CAPITA BASE POPULACION,28114.25
dezembro,1.7.1.3.50.1.1.042,AGENTES COMUNITARIOS DE SAUDE,170016.0
dezembro,1.7.1.3.50.1.1.045,PAB - IMPLEM. POLITICAS REDE ALYNE,0.0
dezembro,1.7.1.3.50.1.1.046,UBS -NOVO PAC SELEÇÕES,0.0
dezembro,9.7.1.3.50.2.1.000,TRANSFERENCIAS MAC,-190198.23
dezembro,1.7.1.3.50.2.1.001,MAC UPA,300000.0
dezembro,1.7.1.3.50.2.1.002,MAC SANTA CASA,416475.09
dezembro,1.7.1.3.50.2.1.003,MAC MANUTENÇÃO,100305.82
dezembro,1.7.1.3.50.2.1.004,MAC MELHOR EM CASA,72800.0
dezembro,1.7.1.7.52.0.1.005,PROGRAMA PRIMEIRA INFANCIA NO SUAS- CRIANÇA FELIZ,47004.0
dezembro,1.7.1.3.50.2.1.005,MAC SAMU,34125.0
dezembro,1.7.1.3.50.2.1.026,FAEC - NEFROLOGIA,173804.68
dezembro,1.7.1.3.50.3.1.001,VIGILANCIA EM SAUDE,30394.25
dezembro,1.7.1.3.50.3.1.002,COMBATE A ENDEMIAS,176088.0
dezembro,1.7.1.3.50.3.1.003,AÇÕES DE VIGILANCIA SANITARIA,2836.0
dezembro,1.7.1.3.50.3.1.004,FNS AIDS,18829.82
dezembro,1.7.1.3.50.4.1.001,ASS FARMACEUTICA,24462.1
dezembro,1.7.1.3.50.5.1.004,FMS PISO ENFERMAGEM,393477.04
dezembro,1.7.1.3.99.0.1.001,OUTRAS TRANSFERÊNCIAS UNIÃO - SAÚDE,0.0
dezembro,1.7.1.4.50.0.1.000,SALARIO EDUCAÇÃO-QESE,257756.99
dezembro,1.7.1.4.52.0.1.000,FNDE PNAE,51409.25
dezembro,1.7.1.4.53.0.1.000,FNDE PNATE,0.0
dezembro,1.7.1.4.99.0.1.001,OUTRAS TRANSF UNIAO EDUCAÇÃO,0.0
dezembro,1.7.1.5.53.0.1.001,FUNDEB- Fomento a matrículas ETI,73489.99
dezembro,1.7.1.7.52.0.1.003,IGD-BF IND GESTÃO DESC MUN PROG BOLSA FAMILIA,12005.97
dezembro,1.7.1.3.50.2.1.025,FAEC - PRÉ-CIRÚRGICO EM CIRURGIAS PRIORITÁRIAS,169.68
dezembro,1.7.2.9.51.0.1.015,Serv. complementação alimentar à famílias em vul,0.0
dezembro,7.2.1.5.02.1.1.010,Cont. Patr. Suplementar- Ativos RPPS,5806.46
dezembro,1.7.2.9.51.0.1.018,VIG SOCIOASSISTENCIAL ESTADO,0.0
dezembro,1.9.2.2.99.0.2.001,M/J OUTRAS RESTITUIÇÕES,0.0
dezembro,1.9.2.2.99.0.3.001,DIV ATIVA OUTRA RESTITUIÇÕES,0.0
dezembro,1.9.2.2.99.0.4.001,M/J DIV ATIVA OUTRAS RESTITUIÇÕES,0.0
dezembro,1.9.2.3.99.0.1.001,CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,51672.1
dezembro,1.9.2.3.99.0.2.001,M/J CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,0.0
dezembro,1.9.9.9.03.0.1.000,Compensações Financeiras entre o Regime Geral e os,116300.44
dezembro,1.9.9.9.12.2.1.001,Ônus de Sucumbência - Principal,3619.23
dezembro,1.9.9.9.99.2.1.001,Outras Receitas Não Arrecadadas e Não Projetadas p,0.0
dezembro,2.2.1.3.01.0.1.001,ALIENAÇÃO DE BENS MOVEIS,0.0
dezembro,2.2.2.1.01.0.1.001,ALIENAÇÃO DE BENS IMOVEIS,1435096.39
dezembro,2.4.1.9.99.0.1.012,OUTRAS TRANS. FEDERAL - OBRAS,0.0
dezembro,2.4.2.2.50.0.1.003,UBS Qualivida,0.0
dezembro,2.4.2.2.99.0.1.009,CASA DA JUVENTUDE,0.0
dezembro,2.4.2.2.99.0.1.017,Centro de Convivência,0.0
dezembro,2.4.2.2.99.0.1.030,OUTRAS TRANSF. ESTADO - OBRAS,0.0
dezembro,2.4.2.2.99.0.1.034,AMPLIAÇÃO CRECHE DONA BENTA,0.0
dezembro,2.4.2.2.99.0.1.037,DADETUR - CENTRO CULTURAL,0.0
dezembro,2.4.2.9.51.0.1.001,PAINSP INVEST ALFABETIZA JUNTOS,148420.0
dezembro,7.2.1.5.02.1.1.001,Contribuição Patronal-Serv. Civil Ativo-Prefeitura,-3068436.57
dezembro,7.2.1.5.02.1.1.002,Contribuição Patronal - Serv. Civil Ativo - Câmara,-43899.83
dezembro,7.2.1.5.02.1.1.004,Contribuição Patronal-Serv. Civil Ativo-Instituto,-2560.62
dezembro,7.2.1.5.02.1.1.007,Cont. Patronal Suplementar - Ativos PMO,4480561.66
dezembro,7.2.1.5.02.1.1.008,Cont. Patr. Especial - Ativos Magisterio PMO,1579370.15
dezembro,7.2.1.5.02.1.1.009,Cont. Patr. Suplementar- Ativos Câmara,95630.59
dezembro,7.9.2.3.99.0.1.001,Outros Ressarcimentos - Daemo,0.0
dezembro,7.9.2.3.99.0.1.002,Outros Ressarcimentos - Instituto,5164.89
dezembro,7.9.2.3.99.0.1.003,Outros Ressarcimentos - Câmara,6334.98
dezembro,7.9.9.9.01.0.1.001,APORTES PARA COBERTURA DE DEFICIT,40476.2
dezembro,1.7.1.3.50.1.1.009,MANUTENÇÃO ACADEMIA DA SAUDE,18000.0
dezembro,1.9.2.2.99.0.1.004,Restituições,0.0
dezembro,1.9.2.2.99.0.1.003,Restituições,0.0
dezembro,1.9.2.2.99.0.1.001,Outras Restituições - Principal,0.0
dezembro,1.9.2.2.99.0.1.001,Outras Restituições - Principal,1816891.17
dezembro,1.7.2.9.51.0.1.019,CUST SERV VIG SOCIOASSIST,0.0
dezembro,1.7.2.9.51.0.1.020,INSTITUTO O AMOR,9750.0
dezembro,1.7.2.9.51.0.1.022,SERV ACOLHIMENTO CASA LAR,10000.0
dezembro,1.7.2.9.51.0.1.023,SERV DE ACOLHIMENTO PARA IDOSOS,5000.0
dezembro,1.7.2.9.52.0.1.001,PAINSP CUSTEIO ALFABETIZA JUNTOS,46480.0
dezembro,1.7.2.9.99.0.1.001,OUTRAS TRANSF ESTADO EDUCAÇÃO,0.0
dezembro,1.7.2.9.99.0.1.005,OUTRAS TRANSFERENCIAS ESTADO - ASS SOCIAL,0.0
dezembro,1.7.3.9.99.0.1.001,CASA ABRIGO ADOLESCENTE,6999.0
dezembro,1.7.3.9.99.0.1.002,CASA ABRIGO NOSSO LAR,12216.0
dezembro,1.7.4.1.99.0.1.001,DOAÇÕES FUNDO CRIANÇA E ADOLESCENTE,62535.0
dezembro,1.7.4.1.99.0.1.002,DOAÇÕES FUNDO DO IDOSO,72585.0
dezembro,1.7.4.1.99.0.1.006,DOAÇÃO SOC BRAS DE DERMATOLOGIA,1000.0
dezembro,1.7.5.1.50.0.1.000,TRANSF FUNDO DE MANUTENÇÃO - FUNDEB,5658434.63
dezembro,1.9.1.1.01.0.1.001,MULTA POR AUTO DE INFRAÇÃO,9280.85
dezembro,1.7.2.9.51.0.1.016,PSE ALTA EXPANSÃO,0.0
dezembro,1.9.1.1.01.0.1.002,SOM ALTO - MULTA AUTO DE INFRAÇÃO,0.0
dezembro,1.9.1.1.01.0.2.002,M/J MULTAS,221.09
dezembro,1.9.1.1.01.0.2.003,MULTA POR VIOLAÇÃO DE LACRE E OUTROS,60.85
dezembro,1.9.1.1.01.0.2.004,MULTA/ JUROS VIOLAÇÃO DE LACRE,0.0
dezembro,1.9.1.1.01.0.3.001,MULTAS DIV ATIVA INFRAÇÃO,14559.41
dezembro,1.9.1.1.01.0.3.002,MULTA VIOLAÇÃO DE LACRE E OUTROS - DIVIDA ATIVA,0.0
dezembro,1.9.1.1.01.0.4.001,M/J DIV ATIVA MULTAS,2154.17
dezembro,1.9.1.1.01.0.4.005,M/J DIV ATIVA VIOLAÇÃO DE LACRE,0.0
dezembro,1.9.1.1.06.1.2.001,MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS,0.0
dezembro,1.9.1.1.09.0.1.001,MULTA PREVISTA EM CONTRATOS,0.0
dezembro,1.9.1.1.09.0.2.001,MULTA PREVISTA EM CONTRATOS,0.0
dezembro,1.9.1.1.09.0.3.001,D A MULTA PREV. EM CONTRATOS,0.0
dezembro,1.9.1.1.09.0.4.001,Multas e Juros Previstos em Contratos - Dívida Ati,0.0
dezembro,1.9.1.1.14.0.1.001,OLIMPIA MULTAS DE TRANSITO,21119.75
dezembro,1.9.2.1.99.0.1.001,Outras Indenizações - Principal,0.0
dezembro,1.9.1.1.01.0.2.001,MULTA POR ATO DE INFRAÇÃO,0.0
dezembro,1.7.1.3.50.1.1.006,PAB SAUDE BUCAL,93081.99
dezembro,1.1.1.4.51.1.2.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,30531.21
dezembro,1.7.1.2.52.1.1.000,Cota-parte da Compensação Financeira pela Produção,20528.45
dezembro,1.1.2.2.01.0.3.003,DIV ATIVA TX PROT ACIDENTES,16718.04
dezembro,1.1.2.2.01.0.3.004,DIV ATIVA REMOÇÃO LIXO,177762.72
dezembro,1.1.2.2.01.0.3.005,DA OUT. TAXAS PREST SERVIÇOS,0.0
dezembro,1.1.2.2.01.0.4.001,M/J DIV ATIVA TX PREST SERVIÇOS,344.16
dezembro,1.1.2.2.01.0.4.002,M/J DIV ATIVA TX INCENDIO,1240.18
dezembro,1.1.2.2.01.0.4.003,M/J DIV ATIVA TX PROT ACIDENTES,2404.21
dezembro,1.1.2.2.01.0.4.004,M/J DIV ATIVA REMOÇÃO LIXO,31065.05
dezembro,1.1.2.2.01.0.4.005,M/J DA OUT. TAXAS PREST SERVIÇOS,0.0
dezembro,1.2.1.5.01.1.1.001,Contribuição do Servidor Civil Ativo - Câmara,32919.56
dezembro,1.2.1.5.01.1.1.002,Contribuição do Servidor Civil Ativo - Prefeitura,1735579.45
dezembro,1.2.1.5.01.1.1.004,Contribuição do Servidor Civil Ativo - Instituto,2065.53
dezembro,1.2.1.5.01.2.1.003,CONTRIB.SERVIDOR CIVIL INATIVO-INSTITUTO,24512.66
dezembro,1.2.1.5.01.3.1.003,CONTRIB.SERVIDOR CIVIL-PENSIONISTAS-INSTITUTO,3077.58
dezembro,1.2.4.1.50.0.1.000,Contribuição para o Custeio do Serviço de Iluminaç,496417.24
dezembro,1.2.4.1.50.0.2.000,Contribuição para o Custeio do Serviço de Iluminaç,1128.46
dezembro,1.2.4.1.50.0.3.000,Contribuição para o Custeio do Serviço de Iluminaç,23154.83
dezembro,1.2.4.1.50.0.4.000,Contribuição para o Custeio do Serviço de Iluminaç,2521.28
dezembro,1.3.1.1.01.1.1.001,ALUGUEIS,0.0
dezembro,1.3.1.1.01.1.2.001,M/J ALUGUEIS,0.0
dezembro,1.3.1.1.01.1.3.001,DIV ATIVA ALUGUEIS,0.0
dezembro,1.3.1.1.01.1.4.001,M/J DIV ATIVA ALUGUEIS,0.0
dezembro,1.3.1.1.02.0.2.001,M/J CONCESSÃO DE ESPAÇO,0.0
dezembro,1.3.1.1.02.0.3.001,D A CONCESSÃO DE ESPAÇO,0.0
